glytoucan_ac,pubchem_cid
G88844KJ,91844981
G88856QG,168374372
G88864DI,91846998
G88864RV,91862205
G88875CC,91856193
G88876JQ,10148744
G88878CV,156617373
G88880RW,54491418
G88884NJ,71297650
G88892FQ,156617609
G88901KN,91856085
G88904IL,91849357
G88908BO,146017379
G88917WY,168374382
G88922EN,91862550
G88928GI,146017504
G88948CY,91854174
G88966ZO,156614453
G88978UV,46236626
G88983EO,53245126
G88998BE,70678800
G88998CC,91861791
G89008DB,91852725
G89026DU,156614727
G89027OP,91858984
G89032VF,91853823
G89036WC,91845136
G89052JO,75241621
G89058HG,71298327
G89058LG,146017089
G89058RF,71297810
G89082SI,146015776
G89085RN,91854795
G89090WX,91862660
G89096IL,171126513
G89097YO,156614256
G89100VL,78053162
G89104MS,91847013
G89117DH,91845883
G89129AU,10213283
G89136NX,146015539
G89143RS,91855759
G89168LM,91860921
G89180TP,100971383
G89181JW,156615087
G89194TJ,91850265
G89202BK,171126517
G89206JP,156618460
G89208KM,56927722
G89210OT,91850371
G89215CC,91860890
G89225LT,91852991
G89230YO,71298459
G89233QM,91852384
G89236VE,91853324
G89247EO,91851941
G89253ZV,91858902
G89255EP,156614463
G89256OM,91857904
G89261EQ,71297972
G89264TR,171126518
G89268FO,91852762
G89268KT,78052662
G89279YZ,91850481
G89285HT,91847666
G89290XU,91861410
G89293FU,91852902
G89307EK,69620815
G89307GT,91858373
G89315II,146015982
G89317SY,168374470
G89323TE,91861092
G89325VN,71298004
G89329UM,91855653
G89333WS,91847351
G89337EE,91847391
G89345GA,91853550
G89349EJ,156617675
G89353OJ,156618620
G89354EL,146015736
G89362MU,156614466
G89364NG,71297814
G89366NN,156617412
G89367FO,91861127
G89368FV,91856388
G89375LQ,146015655
G89396DO,56836463
G89398MH,71298320
G89414BZ,168374491
G89427FI,91857219
G89445RP,156619310
G89459KY,91862388
G89465JB,91850540
G89466VC,91849556
G89467PI,146015652
G89488XC,53871973
G89498BT,91845223
G89501QI,91862876
G89518YP,91846300
G89524PP,146016760
G89532GI,91856998
G89542YI,91850732
G89544LF,91846917
G89561DW,146016358
G89565QL,165206
G89569UN,171933526
G89575QC,91850055
G89578RR,168374520
G89584RR,91855301
G89585FG,91855284
G89602QT,168374523
G89603EU,146016349
G89611JH,71298235
G89615SV,91846866
G89615VR,168374526
G89616LV,168374527
G89619KY,156618345
G89623FN,91862705
G89628EO,156618125
G89640BO,91862373
G89659QV,91860168
G89699BW,91849798
G89712VG,168374546
G89719WD,146016274
G89720ZS,168374547
G89736UW,91852053
G89738QR,91846219
G89748NG,146016003
G89753YM,156618483
G89762UA,91856939
G89788BP,91862472
G89794YL,91855293
G89798IM,146015940
G89806WY,171126543
G89816MU,91850456
G89831BA,91852233
G89834SY,91861647
G89835OL,91848119
G89838JY,14130792
G89838LO,156614997
G89854FG,11493885
G89864BN,91846967
G89865CB,91848905
G89877QI,91862691
G89899RZ,146015789
G89914QR,91857543
G89920YU,146016248
G89925KE,156616707
G89941FZ,91852023
G89946SW,91849529
G89953YJ,156617610
G89962QV,91124532
G89970AS,156618530
G89970IY,91851273
G89984NP,5116708
G89984WG,91850759
G89993FE,91861670
G90000WS,91850414
G90001LE,91860553
G90017UO,91846485
G90028HY,71297711
G90033AN,71297908
G90037CR,91858235
G90039FI,168374606
G90049YI,91857439
G90053KJ,91851463
G90065BD,146015861
G90095NX,21607003
G90101BB,71308772
G90107JW,91854975
G90111MD,91859093
G90111SB,171126557
G90121OL,91851916
G90128OJ,91848192
G90130AG,91857030
G90130AX,91038921
G90135ZJ,156617829
G90142YY,13846931
G90146ME,71298112
G90153WX,25062777
G90163GT,91848031
G90166AC,95858638
G90175OT,91857637
G90182FM,71298137
G90200FT,91861738
G90204HK,146016228
G90205AB,91858994
G90221FQ,91860656
G90223GH,91854943
G90223PU,156616180
G90237JW,168374648
G90244AZ,91847641
G90255XH,91849724
G90263JN,91856375
G90273NM,168374655
G90295ID,91853109
G90300MX,91851373
G90308XZ,75154484
G90333CG,70698368
G90334ZP,91846844
G90342EH,156617775
G90345XY,57389496
G90348RI,91853858
G90350EB,71298419
G90355RK,168374668
G90363CW,91860323
G90377OF,71297241
G90385GV,75081805
G90387AM,11828886
G90402OU,91852490
G90411BS,146016891
G90417DH,91852117
G90423CD,91972216
G90432GV,168374689
G90436CB,146016720
G90438GC,171126581
G90439ZM,91857577
G90451QF,156614472
G90469OY,91847141
G90473OY,91856295
G90476UJ,91854431
G90502ZI,156617613
G90503VR,70678376
G90509QW,91854395
G90510OM,171126585
G90517TH,91845130
G90519NZ,14427317
G90532ZJ,156617839
G90542MP,91861756
G90543HB,91853270
G90544PQ,71297766
G90562PB,10230776
G90564EX,156615035
G90572ER,91849646
G90572UC,98117298
G90573DJ,168374717
G90575VK,146015560
G90584LG,102035662
G90598GO,156615040
G90601SD,171126588
G90618SW,156618591
G90626QU,156616124
G90627EJ,171126589
G90634VP,101605267
G90651NI,91852893
G90670ZD,156614813
G90672BM,91850509
G90684PC,146016837
G90689AW,91850435
G90698PW,156618815
G90700FT,91853758
G90703DJ,91857416
G90719NY,70678929
G90721SF,171126598
G90723FE,91846122
G90725ZC,70680320
G90726BS,56835907
G90731GE,171126601
G90739UE,146017551
G90740CY,171126603
G90743AT,146017620
G90746ZG,71298230
G90754BZ,4302459
G90754EO,171126604
G90766ZI,91858700
G90769IN,91851214
G90771OP,91855271
G90779DH,71297906
G90784AP,91846170
G90789UO,168374762
G90790SM,91847092
G90791MJ,91845147
G90797SN,91847668
G90798FL,91849574
G90805IW,91850149
G90815BM,156618544
G90818DN,91854439
G90823ZH,156617789
G90825UM,91846490
G90827ZO,91851297
G90829NZ,91849354
G90833YY,146017858
G90844AC,91851506
G90852CC,91851059
G90853AM,91848095
G90858SP,71297792
G90870DG,91862144
G90878ED,156614988
G90884CI,91849363
G90889KG,71297692
G90895OS,91856567
G90901EO,146015451
G90913OZ,91852539
G90915NG,91857329
G90916QL,71298510
G90926WR,91852985
G90928ZN,146016698
G90936JJ,91847952
G90950JD,171126613
G90957RK,86291145
G90965BZ,91854117
G90970US,91858295
G90975KR,91845378
G90983BT,91857876
G90983XD,171933530
G90987HD,91851661
G90987JA,146017240
G90998OM,91853025
G91005MV,91862854
G91016IX,91847156
G91017HV,168374821
G91020ZU,91846123
G91022KO,91857398
G91023GB,91847836
G91027SC,77909656
G91035MG,91845466
G91043NZ,171126620
G91068DJ,91846312
G91069ZM,91850699
G91073KG,91852252
G91074JT,71297472
G91079GH,91847132
G91081MA,91855078
G91083SV,91851612
G91089ZR,91855406
G91096AR,171126628
G91118AS,91856874
G91136CV,91855365
G91143IL,91853461
G91144VS,91850638
G91144YH,156618342
G91147LL,156619085
G91151XY,71297733
G91155GP,171126634
G91156HJ,91861520
G91159AV,156614465
G91161VR,91858306
G91166AC,168374844
G91180QG,91846539
G91181WA,71298379
G91181WZ,50991456
G91182AF,91845596
G91191RB,91859501
G91193KQ,91847045
G91197EY,91857470
G91199QX,91852766
G91208CS,91861685
G91208VE,156615084
G91218JL,91862130
G91227PM,71298382
G91227VL,146016437
G91229ZV,168374860
G91236QX,91854569
G91237TK,5288424
G91244GT,101334157
G91247WI,71297468
G91257NC,91828225
G91277HN,91857409
G91293CP,91845778
G91303GW,91855140
G91312MX,91852755
G91313DF,91848852
G91322OS,91860748
G91326YS,91852314
G91337ZP,91856507
G91345JE,91857205
G91352BD,91852908
G91365ZQ,70788978
G91368RN,5288409
G91386RN,156614916
G91388QD,91846495
G91404LJ,91846737
G91405ZH,91846246
G91409SX,91861419
G91413ZX,91856528
G91415NU,91847021
G91415ZD,10101988
G91418WX,70288833
G91443KB,156614363
G91452ZH,91852295
G91459AN,91853508
G91459EI,91855411
G91462QM,91847966
G91470EV,156614928
G91474EO,91853589
G91484JV,91845132
G91484XT,146017370
G91487MA,156614889
G91499UV,91850381
G91501UO,168374907
G91505YK,91846169
G91508RU,91856906
G91511MZ,91850822
G91526RR,156616022
G91527BB,168374915
G91527XZ,146015514
G91532KA,53356699
G91535MI,168374919
G91539FG,156616101
G91544DS,91856976
G91549QU,91862574
G91550OH,91845162
G91554MW,91856497
G91556EH,91854623
G91557DV,146672560
G91560NT,71609400
G91562NO,91853912
G91563HD,9840966
G91563UQ,91851086
G91568QH,91851969
G91575PV,91854393
G91583AW,91855660
G91586XY,146017849
G91591ER,91856743
G91591MO,146017900
G91592HG,53868634
G91599FN,71297546
G91607CV,21155590
G91607IU,146016047
G91624CJ,91860424
G91624NX,91862288
G91630JD,75107061
G91637SF,91852316
G91641NH,91856170
G91649BT,91854686
G91662EF,91860981
G91680CG,71298511
G91684MM,91853197
G91704EI,91845014
G91704UR,91845988
G91706AL,91854640
G91707CL,91847895
G91724XZ,11513983
G91725EU,91847164
G91727DR,91859606
G91729DG,91854831
G91731DX,91853483
G91731RP,91853472
G91743YS,78052979
G91757WO,156616219
G91775YA,146017093
G91777ES,168374961
G91782UZ,91861048
G91789JU,146017369
G91801TT,168374965
G91807FJ,156619322
G91809FZ,146015833
G91810SD,91846252
G91813SF,91851168
G91827TX,91861068
G91832SW,156614320
G91843GI,91860706
G91845HM,91853178
G91867WQ,91848551
G91873GT,156614352
G91875JA,91851793
G91883RB,146016055
G91884QW,91850321
G91891GB,156616835
G91904RU,71298074
G91905FJ,91859305
G91912PC,91845639
G91920DI,171126671
G91924WY,5287806
G91959TX,46916407
G91972CK,146017928
G91979JZ,156614481
G91982VB,14284860
G92001FG,91845221
G92009KQ,156617521
G92019ZO,146017965
G92024SL,91848121
G92034PX,91856025
G92039VR,91857955
G92045DI,91844988
G92047WH,91848830
G92058BI,71297259
G92067KW,91857656
G92090QA,146017557
G92097UM,91859333
G92115PW,156022687
G92115RL,91856442
G92117KA,91854577
G92119ST,91858298
G92127GC,171126677
G92139QS,101347437
G92140GK,146016182
G92147QP,91852740
G92147YE,91828248
G92155IO,146017700
G92172MH,91845884
G92175CL,45266894
G92175OV,71298408
G92177ZW,71010344
G92211YV,91856649
G92215RW,91849257
G92219PK,91854990
G92233MO,91859541
G92237PN,91859590
G92238TK,49802320
G92240HQ,91862189
G92241FG,91853731
G92252GS,70698318
G92257YN,71297524
G92261CS,91850934
G92264CT,140843996
G92279HJ,146017643
G92287QG,91845202
G92296LB,71298424
G92303LJ,9852756
G92303LR,91858366
G92305OG,168375049
G92306PU,91853979
G92311HB,91853139
G92318PO,91860987
G92318RS,91860991
G92320FG,71297989
G92323OJ,91853694
G92323ZH,448469
G92327HS,91852677
G92329HK,91854542
G92332SI,146016952
G92332WW,91857942
G92345EN,146015670
G92355BR,168375061
G92358PV,91857768
G92359VA,146015408
G92375UQ,146016009
G92376VV,156618416
G92377TJ,91849379
G92378XH,146015566
G92383TF,91855639
G92386GP,91846882
G92399AI,146015959
G92399PD,91846565
G92413DG,71297591
G92421YG,91859274
G92423MT,101153197
G92429IK,91853609
G92442AF,156617782
G92463PQ,146016757
G92466WU,156615054
G92473LQ,91859766
G92485AR,146016701
G92486NJ,168375085
G92501LD,91849662
G92506EC,91845688
G92509CI,91862238
G92527BY,91849606
G92536LD,45480610
G92550NU,91847309
G92561HL,5288356
G92564XJ,91850647
G92567CF,91848930
G92571WK,171126702
G92574YO,91846206
G92575UZ,71297586
G92577DB,156616241
G92594CB,91846382
G92594VG,71298015
G92606DY,5288907
G92606WC,91853811
G92612ZM,44263864
G92616PG,91855146
G92617LF,146015775
G92621TL,91857145
G92627GM,91826520
G92639RB,91856696
G92640XB,168375123
G92646LB,156616096
G92647TU,77908645
G92649QH,91848729
G92671DD,168375133
G92679KQ,91849050
G92681HQ,146015558
G92684AL,91861672
G92689ER,10170023
G92694VO,156616497
G92695JQ,156614950
G92697ZU,91851091
G92706UW,21336146
G92711XR,168375139
G92712BL,91854734
G92722CC,91851054
G92738VX,91846651
G92739ZU,168375154
G92743LI,70678907
G92744LV,168375157
G92752RB,146015430
G92776DG,134692111
G92776RR,91851758
G92777SG,91846936
G92782XB,91849564
G92784KW,91850487
G92786VA,91854281
G92790YQ,91845279
G92795ML,45480570
G92805XC,5288963
G92808JY,91849694
G92809ZU,91859117
G92810UU,76380797
G92819LZ,156617431
G92823JK,168375170
G92829RR,146017362
G92830YQ,171126713
G92834ME,91857408
G92848CF,91848389
G92848QA,71297512
G92865GI,146016695
G92890ON,171126716
G92903XW,4571095
G92918FJ,91862531
G92920MA,91853673
G92940AF,156614531
G92940JX,91850436
G92944JP,146017335
G92965OP,91853623
G92982UI,171126724
G92988PL,9956680
G92996IT,91860147
G93000QZ,146017493
G93029JO,91851019
G93042DD,91855564
G93045SX,71298335
G93060PS,91860760
G93060RI,124708409
G93088EE,91858639
G93107BF,146016887
G93113QB,168375227
G93124DD,91845241
G93148GC,91848473
G93149WP,168375238
G93160RG,91854069
G93164KQ,71297782
G93176JI,156614981
G93193OD,91854260
G93204KY,91828250
G93211HX,156614871
G93215WE,91846814
G93219PV,91854607
G93227IM,156618464
G93237CR,156618845
G93239VC,146017765
G93263XO,9811157
G93265RE,91846874
G93279DZ,156618701
G93279TH,91846969
G93279YE,91858399
G93290PO,156618426
G93296CH,171126739
G93299MA,71298026
G93332OM,46916402
G93333OF,156619273
G93336DT,168375269
G93343UO,91859264
G93351GM,91848599
G93379VC,91855074
G93400AK,91854138
G93427DE,156614789
G93446UA,71297911
G93447XI,156614920
G93449QH,156616425
G93450TT,91862830
G93457DW,91851511
G93460NV,91859651
G93464IM,91861453
G93468NI,91850922
G93470LV,91852183
G93474IT,156615886
G93500PH,91851047
G93515DH,146017429
G93516TF,91852704
G93518FF,91848393
G93520MA,71298241
G93526OI,91862086
G93527UH,146016827
G93529RD,71297661
G93536PN,146016340
G93538OQ,91854360
G93553MJ,91846861
G93557ZJ,131725372
G93559JC,91860077
G93575MM,56927864
G93576WX,91849933
G93577ZC,91845885
G93582HM,156618912
G93583AH,91861648
G93592ZT,91853634
G93594DD,86291119
G93597FN,156614757
G93600HQ,91828251
G93602DI,91858249
G93607OE,50990995
G93610MG,91849509
G93612YS,91828218
G93613RO,5288973
G93616YJ,21607001
G93620LJ,156615970
G93622TH,67706638
G93624ZP,71297547
G93626CG,91855281
G93627NS,156614395
G93636BY,91851048
G93638BI,71297840
G93638TT,91855748
G93646CO,91859875
G93653VC,168375343
G93655SG,156614698
G93658WO,168375346
G93664OI,146016062
G93666QU,156615968
G93680CK,91851409
G93681TB,53262340
G93686CT,71297504
G93692VT,91845170
G93694YU,91861199
G93695AR,77908749
G93696JX,146016070
G93697HU,101249900
G93697WQ,137628487
G93698KA,91851554
G93707PO,91858685
G93720QH,91853346
G93722FJ,70680312
G93735BE,156617949
G93737LO,91860449
G93746CY,71297576
G93755GW,156617458
G93758YP,91851985
G93767EH,91857857
G93774RM,171126761
G93777VW,156618441
G93778FA,4218240
G93779QZ,91846867
G93788SW,71297812
G93801LA,146016950
G93802CF,91847926
G93805MV,146016355
G93816OI,91854173
G93822DY,146017371
G93828IC,156614794
G93839ET,71297759
G93855LZ,91852031
G93861XR,146016716
G93869JB,71297387
G93871LV,91861413
G93880KF,91861855
G93899SO,70788970
G93902TR,156615079
G93906VI,91846658
G93909NH,71298163
G93910CU,91859776
G93913SP,71298044
G93920HE,59350242
G93931KM,6325432
G93933CG,156614570
G93941QH,146015436
G93941TS,91847716
G93945QV,168375407
G93984DX,91860084
G93984MO,91857264
G93985ZS,91854091
G93993PE,156614991
G93994MR,156615053
G94008TO,91853539
G94013DC,91846263
G94013XT,71297765
G94019IV,91850084
G94024XK,91852534
G94034AJ,68214784
G94035MB,5208080
G94045IP,91850783
G94047LR,91854403
G94047VH,91854443
G94058TU,91854214
G94062FP,91859190
G94080QH,168375434
G94089IV,91850457
G94097TZ,53262341
G94103HD,91851447
G94106MV,91855209
G94110MD,91851118
G94116NC,91859530
G94121CX,91847581
G94132EL,156614683
G94132SQ,91848251
G94133JU,91856853
G94135GM,91852924
G94138JF,59483380
G94146YV,4195243
G94153SZ,77908666
G94156YI,91856664
G94161VQ,71298383
G94163JZ,91848937
G94165FT,91853733
G94172VX,101236701
G94173VC,91861828
G94180RN,146016673
G94184LY,168375454
G94195LE,146015766
G94199RU,91855149
G94208AD,168375458
G94231FZ,91859034
G94232LU,91860924
G94234FX,71298322
G94241OT,91860599
G94244BK,91862302
G94252JR,91849322
G94258SI,91848553
G94268GP,91857539
G94272YJ,101221167
G94277LG,98054129
G94277TH,91846469
G94278FQ,91853235
G94283CT,91862020
G94297FY,91856745
G94300YZ,91849727
G94329RM,156618784
G94363RH,91862439
G94374LH,91847688
G94379JQ,91859169
G94390VI,871
G94393CX,156617736
G94394GK,91847505
G94396BB,91857047
G94407CM,91862469
G94416HL,101260562
G94416QP,146016849
G94423NC,91849325
G94428FR,156618875
G94431LX,91852807
G94435QH,52921653
G94445GS,91857029
G94470QH,91851430
G94473FP,91858926
G94480CC,50909801
G94481KZ,91862115
G94490EL,91847642
G94497JT,156614861
G94498MI,91861719
G94502LK,71298306
G94514IB,91862916
G94517VF,156619283
G94531EZ,91862097
G94531TP,91856409
G94541HG,156614691
G94541XJ,91845511
G94542HF,91859424
G94542ZR,14535424
G94547KR,91854154
G94559IJ,91857174
G94566ZN,71298465
G94591GB,146015820
G94591YG,171126793
G94595ZZ,91851258
G94599QJ,71298521
G94600KT,146672815
G94610QX,91861557
G94610SC,91854999
G94626AX,71297316
G94626GC,91860964
G94671TE,91851540
G94675MD,168375549
G94677FK,91851613
G94679TQ,91862891
G94705OR,71298429
G94733WZ,91858658
G94734OT,91849104
G94736EY,71297676
G94748CQ,91847701
G94754ZO,91849146
G94765MZ,101744442
G94768DB,24861831
G94768NG,156619292
G94770AN,91858008
G94773HW,91852308
G94798MK,25061461
G94804ZC,71297891
G94806YM,71297890
G94809SW,91848232
G94816EL,71297750
G94817IN,156615116
G94827SR,91860520
G94838KN,91860028
G94849XM,171126812
G94850KK,91848885
G94851AN,91857457
G94854QH,146016433
G94855OA,146016486
G94876HV,146015419
G94881NM,101803212
G94888UJ,90474425
G94893NH,133587485
G94894XC,156616213
G94903EJ,156614581
G94923PG,445621
G94925DI,91853762
G94926TV,71297610
G94934HZ,53356681
G94936ME,168375593
G94938LU,91852321
G94941PK,91855366
G94946LG,91853740
G94952MX,91846601
G94956AW,53356730
G94970FJ,91850663
G94976BB,91848122
G94979RS,91848615
G94983ZY,70698309
G95000GB,91847209
G95005BM,91848447
G95006CL,91859851
G95014LS,91846595
G95019KZ,156614739
G95020NU,91858742
G95081VM,146016392
G95082EU,91855881
G95098GZ,156614555
G95101QA,91854290
G95104LA,171126824
G95109CV,91852290
G95113MM,168375629
G95127YQ,168375632
G95144VM,91860589
G95151DV,156614858
G95151JF,91851503
G95162SK,125121312
G95174UI,56836529
G95179EG,11006896
G95185OU,91858457
G95186HE,71297834
G95196FC,11083386
G95222PD,91850060
G95223JW,71297615
G95227SJ,91845437
G95233MF,91852355
G95233RZ,156614814
G95238UV,168375664
G95245FP,168375665
G95251MI,71298014
G95259QI,71298316
G95260HV,91859156
G95273RH,91848216
G95288UB,91846704
G95292IF,91854792
G95298UR,91853901
G95306YW,91854227
G95310NT,91851008
G95312UR,168375681
G95328SF,91859799
G95329IQ,91861750
G95333ZG,91855952
G95334YI,71297935
G95335FK,91857780
G95336MK,91852728
G95341UA,25206503
G95348PU,57194632
G95353IZ,91858581
